row_id,vehicle_count,traffic_density,average_speed,road_length,hour,day_of_week,weather,road_capacity,congestion_score,congestion_level
423,468,68.42,46.9,6.84,2,2,clear,1626,28.63,medium
424,1238,522.36,40.7,2.37,8,6,clear,2419,44.91,medium
425,447,60.32,49.7,7.41,14,4,clear,2151,16.77,low
426,223,35.97,47.0,6.2,12,6,clear,955,20.74,low
427,2406,788.85,17.0,3.05,17,4,rain,2447,91.19,severe
428,1012,390.73,46.0,2.59,9,3,clear,2515,41.29,medium
429,1051,206.89,40.7,5.08,7,2,clear,2144,41.39,medium
430,272,39.31,49.7,6.92,16,0,clear,1532,15.85,low
431,1669,540.13,29.8,3.09,7,0,clear,2194,69.36,high
432,370,68.52,43.4,5.4,18,6,clear,1072,23.68,low
433,755,1301.72,48.5,0.58,16,2,clear,2092,35.17,medium
434,749,289.19,27.6,2.59,22,3,storm,2009,42.37,medium
435,682,573.11,35.1,1.19,11,1,fog,1722,35.58,medium
436,193,26.26,41.8,7.35,23,6,storm,1336,16.62,low
437,388,55.51,50.2,6.99,15,0,clear,1259,22.6,low
438,288,39.34,44.4,7.32,22,6,clear,939,27.26,medium
439,770,550.0,23.0,1.4,20,0,fog,1427,57.35,high
440,852,142.0,46.0,6.0,14,1,clear,1747,34.73,medium
441,950,195.47,40.6,4.86,10,3,rain,2787,37.87,medium
442,809,722.32,40.0,1.12,2,1,clear,1808,38.4,medium
443,766,154.44,48.5,4.96,5,4,clear,2394,36.47,medium
444,185,30.28,56.8,6.11,11,6,clear,1690,6.47,low
445,654,147.63,49.2,4.43,1,6,clear,2411,25.18,medium
446,256,38.44,44.3,6.66,9,5,fog,2158,11.84,low
447,273,37.14,51.2,7.35,16,5,clear,1389,17.1,low
448,287,72.84,42.7,3.94,14,5,rain,1068,28.22,medium
449,757,212.64,34.4,3.56,1,1,fog,1785,38.56,medium
450,578,84.5,40.3,6.84,17,3,clear,1325,44.51,medium
451,3156,467.56,6.8,6.75,19,3,rain,2969,100.0,severe
452,1550,252.85,27.1,6.13,10,1,clear,1599,81.48,severe
453,1043,1287.65,40.2,0.81,7,2,clear,2735,37.88,medium
454,625,92.32,41.6,6.77,23,6,rain,2380,22.98,low
455,511,80.35,50.8,6.36,9,5,clear,2020,25.32,medium
456,979,411.34,49.9,2.38,5,1,clear,2853,21.27,low
457,541,212.99,42.3,2.54,19,5,clear,1246,40.92,medium
458,537,80.75,45.4,6.65,8,2,clear,1525,28.61,medium
459,3899,715.41,4.0,5.45,9,2,storm,2923,100.0,severe
460,614,83.2,49.2,7.38,14,4,clear,2079,19.08,low
461,1472,482.62,25.1,3.05,9,5,rain,2137,61.86,high
462,1843,272.63,28.5,6.76,9,2,clear,2420,66.68,high
463,731,1029.58,36.9,0.71,10,0,clear,1282,51.31,high
464,1198,261.57,38.4,4.58,11,3,clear,2581,45.19,medium
465,429,115.95,48.1,3.7,14,6,clear,1691,26.33,medium
466,541,462.39,48.4,1.17,23,3,rain,2660,16.31,low
467,470,123.04,38.4,3.82,6,4,fog,2204,19.2,low
468,585,283.98,42.7,2.06,13,3,clear,1417,44.29,medium
469,618,347.19,45.3,1.78,3,1,clear,1583,39.52,medium
470,332,42.46,42.1,7.82,18,6,rain,1629,24.44,low
471,335,60.36,41.3,5.55,19,6,rain,947,31.33,medium
472,670,917.81,34.9,0.73,4,5,rain,2625,28.56,medium
473,488,61.85,49.9,7.89,2,0,clear,2162,26.84,medium
474,2080,302.33,30.7,6.88,9,1,clear,2687,65.03,high
475,463,482.29,47.4,0.96,9,6,clear,1931,21.71,low
476,972,187.28,36.9,5.19,9,3,fog,2560,39.26,medium
477,820,102.76,41.4,7.98,19,1,clear,2376,40.23,medium
478,489,440.54,50.9,1.11,8,3,clear,1321,28.28,medium
479,729,1056.52,52.3,0.69,13,1,clear,2972,12.59,low
480,326,44.17,50.3,7.38,4,1,clear,1473,16.35,low
481,763,151.39,41.1,5.04,13,6,rain,2179,38.37,medium
482,298,268.47,48.7,1.11,5,2,clear,922,27.62,medium
483,398,72.5,44.0,5.49,13,5,rain,2160,19.39,low
484,505,94.04,36.5,5.37,11,0,rain,1355,41.36,medium
485,950,299.68,46.1,3.17,14,2,clear,2178,38.02,medium
486,1201,182.25,4.0,6.59,19,2,fog,1125,100.0,severe
487,265,144.81,52.4,1.83,0,3,clear,1407,18.08,low
488,758,190.45,41.3,3.98,21,1,clear,2381,31.15,medium
489,213,142.0,60.8,1.5,19,5,clear,1935,10.12,low
490,1287,348.78,37.5,3.69,12,3,rain,2595,42.95,medium
491,1020,517.77,32.0,1.97,14,4,rain,1866,48.33,medium
492,682,126.53,45.1,5.39,10,4,clear,1843,34.87,medium
493,571,114.43,44.0,4.99,1,2,clear,1741,32.67,medium
494,795,245.37,55.0,3.24,2,2,clear,2766,25.01,medium
495,587,131.32,51.4,4.47,13,3,clear,2452,21.76,low
496,1775,318.67,28.3,5.57,12,0,rain,2963,48.76,medium
497,331,114.93,46.2,2.88,21,0,clear,1590,25.25,medium
498,617,145.52,44.5,4.24,21,4,clear,1597,31.55,medium
499,980,127.94,52.7,7.66,5,6,clear,2672,27.15,medium
500,361,248.97,39.1,1.45,17,5,fog,1472,27.94,medium
501,770,118.1,42.5,6.52,17,0,clear,1719,36.94,medium
502,624,88.01,41.4,7.09,13,0,clear,1307,48.22,medium
503,294,72.06,49.9,4.08,6,5,rain,2101,17.12,low
504,738,252.74,17.3,2.92,20,6,fog,1056,71.87,high
505,502,75.95,35.8,6.61,6,0,fog,1643,31.88,medium
506,437,480.22,42.6,0.91,14,1,clear,971,35.03,medium
507,394,197.0,48.6,2.0,0,3,clear,1379,18.76,low
508,323,61.64,53.1,5.24,23,5,clear,1182,22.79,low
509,768,406.35,42.9,1.89,18,6,clear,1753,45.57,medium
510,1212,2054.24,24.0,0.59,9,2,rain,1724,60.55,high
511,1107,437.55,18.6,2.53,5,4,storm,1703,60.63,high
512,1551,323.12,28.9,4.8,18,4,clear,1959,71.67,high
513,438,89.02,46.2,4.92,4,3,clear,2314,12.35,low
514,764,538.03,33.2,1.42,17,3,storm,2523,38.51,medium
515,344,373.91,52.5,0.92,17,2,clear,2264,20.19,low
516,971,122.76,36.1,7.91,19,3,clear,1613,48.95,medium
517,617,125.66,46.0,4.91,19,5,clear,1889,35.65,medium
518,808,101.76,42.5,7.94,14,0,clear,1970,35.48,medium
519,1730,262.92,31.8,6.58,8,0,clear,2673,64.99,high
520,1962,1265.81,21.1,1.55,19,4,clear,2434,76.5,severe
521,501,62.94,32.7,7.96,15,3,rain,1243,49.4,medium
522,1296,408.83,45.2,3.17,20,0,clear,2469,48.71,medium
523,101,50.75,54.8,1.99,22,6,clear,1112,11.82,low
524,1117,195.62,40.3,5.71,6,1,clear,2170,48.63,medium
525,1550,211.17,39.5,7.34,12,0,clear,2948,45.58,medium
526,514,121.8,38.5,4.22,1,0,clear,1096,43.84,medium
527,945,984.38,40.0,0.96,7,2,clear,2178,45.89,medium
528,1316,668.02,42.1,1.97,23,4,clear,2848,46.31,medium
529,1657,684.71,24.3,2.42,18,0,rain,2322,66.19,high
530,183,39.27,59.2,4.66,7,6,clear,1144,5.64,low
531,461,768.33,49.6,0.6,23,3,clear,1278,35.18,medium
532,1095,365.0,10.6,3.0,8,1,fog,1071,96.98,severe
533,879,586.0,22.4,1.5,12,3,storm,1918,55.21,high
534,336,46.22,51.3,7.27,8,5,clear,2434,22.06,low
535,704,623.01,35.4,1.13,22,6,storm,2310,32.5,medium
536,589,314.97,38.1,1.87,17,3,clear,1008,48.59,medium
537,1039,197.15,41.8,5.27,2,1,clear,2015,45.38,medium
538,288,98.29,49.9,2.93,23,0,clear,1016,29.84,medium
539,847,337.45,23.3,2.51,18,0,clear,910,80.47,severe
540,874,124.32,42.9,7.03,18,1,clear,1772,41.5,medium
541,699,107.21,46.3,6.52,13,2,clear,2107,31.44,medium
542,907,129.02,35.0,7.03,23,6,rain,2151,42.15,medium
543,547,103.4,43.0,5.29,7,5,clear,1178,44.92,medium
544,1480,526.69,38.7,2.81,0,1,clear,2824,46.73,medium
545,861,267.39,36.2,3.22,13,6,rain,2140,41.39,medium
546,1196,1161.17,26.7,1.03,17,5,fog,2158,59.28,high
547,1058,231.0,44.2,4.58,1,4,clear,2707,36.14,medium
548,470,123.68,53.3,3.8,11,5,clear,1905,19.89,low
549,384,104.63,44.6,3.67,13,0,clear,1139,33.63,medium
550,787,199.75,39.4,3.94,15,1,clear,1738,33.92,medium
551,1079,325.0,24.3,3.32,5,0,storm,2351,60.57,high
552,1678,272.85,31.4,6.15,9,0,clear,2262,69.27,high
553,578,95.07,47.8,6.08,3,3,clear,2506,25.35,medium
554,598,266.96,42.3,2.24,22,3,fog,2287,24.34,low
555,418,75.04,40.2,5.57,21,4,rain,970,40.18,medium
556,491,123.99,49.1,3.96,22,5,clear,1665,22.84,low
557,477,68.44,23.3,6.97,0,3,storm,851,50.72,high
558,1524,1508.91,34.9,1.01,8,2,clear,2807,47.84,medium
559,295,40.47,48.5,7.29,2,5,clear,1258,20.92,low
560,492,172.03,43.0,2.86,15,1,clear,1072,41.56,medium
561,929,126.91,45.3,7.32,22,2,clear,2305,33.69,medium
562,552,234.89,47.6,2.35,5,4,clear,1696,35.26,medium
563,813,103.44,38.8,7.86,9,2,clear,1334,53.3,high
564,513,301.76,44.4,1.7,12,3,rain,1839,27.47,medium
565,86,51.5,49.6,1.67,5,5,rain,928,8.72,low
566,1023,494.2,44.9,2.07,12,0,clear,2233,39.75,medium
567,969,236.92,46.3,4.09,0,6,clear,2157,43.83,medium
568,1660,290.21,39.0,5.72,0,0,clear,2879,51.61,high
569,998,432.03,40.8,2.31,1,5,rain,2973,33.96,medium
570,1371,425.78,42.6,3.22,18,3,clear,2879,39.94,medium
571,767,267.25,33.2,2.87,3,1,fog,1785,41.17,medium
572,699,152.29,32.9,4.59,10,4,clear,1228,52.12,high
573,1005,587.72,41.8,1.71,23,0,clear,2096,49.28,medium
574,373,189.34,46.9,1.97,22,4,clear,1712,18.84,low
575,1097,154.29,21.0,7.11,17,2,rain,1358,69.37,high
576,513,123.32,49.2,4.16,4,6,rain,2771,16.62,low
577,1146,184.24,42.2,6.22,0,1,clear,2827,41.54,medium
578,616,95.8,45.6,6.43,10,0,rain,2131,25.96,medium
579,443,139.31,42.8,3.18,21,1,clear,1286,34.67,medium
580,241,48.49,49.1,4.97,8,5,clear,889,14.97,low
581,844,116.74,36.8,7.23,1,5,rain,2384,39.77,medium
582,621,690.0,45.9,0.9,1,3,clear,1795,26.99,medium
583,386,64.77,51.2,5.96,15,3,rain,2099,19.91,low
584,444,101.6,52.4,4.37,1,3,clear,2332,10.87,low
585,1290,629.27,44.3,2.05,7,6,clear,2597,38.23,medium
586,491,76.48,39.8,6.42,14,2,clear,1334,38.59,medium
587,635,226.79,37.8,2.8,5,1,rain,1346,39.82,medium
588,372,413.33,50.0,0.9,5,3,clear,1345,25.61,medium
589,208,35.8,56.8,5.81,11,6,clear,2220,11.72,low
590,808,163.56,28.2,4.94,18,1,clear,1129,65.0,high
591,1803,910.61,18.9,1.98,7,1,clear,1539,99.46,severe
592,682,668.63,49.8,1.02,21,1,clear,2129,31.56,medium
593,180,59.6,42.0,3.02,5,5,fog,885,22.16,low
594,822,444.32,38.8,1.85,17,5,clear,2071,37.26,medium
595,495,73.77,38.7,6.71,11,1,clear,909,48.6,medium
596,719,194.85,28.3,3.69,10,6,clear,979,65.59,high
597,393,81.37,41.7,4.83,4,1,clear,1234,34.58,medium
598,630,504.0,29.7,1.25,23,4,fog,1108,58.4,high
599,227,91.16,55.2,2.49,4,5,clear,2102,6.52,low
600,418,241.62,27.9,1.73,7,1,fog,804,48.62,medium
601,519,115.33,47.1,4.5,11,1,clear,1467,34.35,medium
602,751,517.93,36.5,1.45,4,6,fog,2027,39.0,medium
603,2067,720.21,33.3,2.87,9,3,clear,2516,69.71,high
604,958,290.3,42.7,3.3,2,6,clear,2676,33.66,medium
605,843,407.25,44.5,2.07,12,4,clear,2310,31.85,medium
606,732,110.57,48.2,6.62,3,6,clear,2425,26.31,medium
607,929,166.79,38.7,5.57,13,1,rain,2188,39.67,medium
608,522,70.26,46.5,7.43,3,4,clear,2023,19.08,low
609,1099,186.9,21.9,5.88,9,3,storm,1647,63.79,high
610,913,150.66,26.6,6.06,2,0,fog,1457,63.14,high
611,379,140.89,49.9,2.69,8,6,clear,2030,12.42,low
612,849,152.7,38.1,5.56,16,2,clear,1993,41.25,medium
613,743,121.21,36.5,6.13,7,6,rain,1726,46.48,medium
614,1100,405.9,28.5,2.71,15,0,rain,1759,62.69,high
615,724,156.71,40.7,4.62,17,6,clear,1387,44.28,medium
616,830,236.47,25.6,3.51,20,3,clear,964,72.86,high
617,375,92.82,33.9,4.04,3,3,rain,818,43.19,medium
618,170,21.49,41.9,7.91,3,2,fog,854,22.59,low
619,1177,199.49,19.1,5.9,5,2,storm,2016,58.98,high
620,499,767.69,33.2,0.65,20,0,clear,868,46.42,medium
621,896,124.44,35.1,7.2,17,0,clear,1815,57.56,high
622,910,142.41,28.5,6.39,9,6,fog,1696,53.58,high
623,694,90.84,50.7,7.64,4,4,clear,2533,27.26,medium
624,445,115.28,46.5,3.86,12,2,rain,1544,34.22,medium
625,745,101.78,46.2,7.32,5,2,clear,2320,29.48,medium
626,1084,180.67,43.3,6.0,14,1,clear,1842,44.84,medium
627,326,47.66,36.8,6.84,5,0,fog,1003,33.76,medium
628,348,43.88,59.0,7.93,23,5,clear,2761,7.74,low
629,588,142.37,52.5,4.13,14,3,clear,2747,24.2,low
630,2039,476.4,33.0,4.28,18,4,rain,2956,62.07,high
631,1181,506.87,34.2,2.33,17,2,clear,1788,61.44,high
632,845,244.22,49.5,3.46,3,1,clear,2778,23.54,low
633,289,115.6,38.1,2.5,3,6,storm,1973,20.22,low
634,905,1052.33,46.1,0.86,14,0,clear,2520,38.18,medium
635,776,335.93,51.4,2.31,14,5,clear,2864,29.38,medium
636,748,178.52,31.5,4.19,22,6,rain,1509,42.07,medium
637,499,489.22,43.5,1.02,2,5,rain,2402,19.53,low
638,1048,414.23,45.0,2.53,1,3,clear,2352,38.71,medium
639,731,200.82,25.7,3.64,20,5,storm,1754,51.76,high
640,834,121.93,36.2,6.84,23,3,clear,1613,46.51,medium
641,480,219.18,39.9,2.19,8,1,clear,979,48.7,medium
642,691,87.69,35.2,7.88,10,6,fog,1241,58.63,high
643,177,29.9,55.2,5.92,2,2,clear,1322,6.65,low
644,787,289.34,41.2,2.72,19,1,clear,1638,35.82,medium
645,780,151.16,45.5,5.16,12,2,clear,1914,34.58,medium
646,1115,230.85,47.8,4.83,19,0,clear,2407,38.91,medium
647,609,223.9,40.1,2.72,20,4,clear,1278,42.51,medium
648,1053,263.25,42.3,4.0,5,2,clear,2732,36.46,medium
649,639,297.21,47.9,2.15,23,4,clear,1722,31.52,medium
650,1957,501.79,22.2,3.9,5,4,fog,2734,68.05,high
651,621,77.72,36.3,7.99,2,4,fog,2944,22.41,low
652,472,88.22,51.3,5.35,1,2,clear,1934,20.93,low
653,331,337.76,47.7,0.98,2,6,clear,1009,30.09,medium
654,1415,552.73,33.7,2.56,1,3,rain,2857,50.38,high
655,928,151.63,36.1,6.12,2,1,rain,2524,42.1,medium
656,591,465.35,35.5,1.27,7,4,clear,922,57.15,high
657,525,226.29,32.6,2.32,5,5,fog,1255,47.7,medium
658,1062,172.68,44.1,6.15,15,0,clear,2489,36.23,medium
659,192,43.24,50.0,4.44,6,6,clear,1647,14.52,low
660,1417,273.03,40.1,5.19,23,4,clear,2640,43.29,medium
661,1152,223.69,43.1,5.15,3,0,clear,2708,34.95,medium
662,789,270.21,33.7,2.92,21,4,rain,1436,51.48,high
663,1624,2165.33,38.1,0.75,23,3,clear,2720,55.51,high
664,604,82.07,49.7,7.36,23,5,clear,2636,24.71,low
665,970,134.54,40.4,7.21,15,2,clear,2773,38.01,medium
666,578,149.74,50.2,3.86,0,6,clear,2403,17.9,low
667,161,65.98,55.4,2.44,22,6,clear,1058,7.89,low
668,43,22.28,64.2,1.93,3,3,clear,1475,3.28,low
669,318,86.41,59.9,3.68,15,1,clear,2463,7.71,low
670,849,114.27,51.6,7.43,4,4,clear,2915,26.57,medium
671,2437,3868.25,13.2,0.63,20,3,rain,2438,88.42,severe
672,546,290.43,35.1,1.88,18,0,clear,900,53.03,high
673,953,130.01,37.3,7.33,18,3,clear,1946,53.41,high
674,514,68.35,46.0,7.52,22,3,clear,1305,34.17,medium
675,608,250.21,40.2,2.43,8,5,fog,1720,28.94,medium
676,500,92.76,22.3,5.39,16,3,fog,874,57.92,high
677,582,233.73,36.2,2.49,15,0,rain,1260,44.54,medium
678,905,595.39,38.2,1.52,4,3,rain,2724,33.02,medium
679,494,160.91,48.5,3.07,2,1,clear,1704,26.46,medium
680,932,357.09,17.7,2.61,18,4,fog,1270,77.43,severe
681,917,285.67,32.0,3.21,9,3,clear,1482,57.31,high
682,584,143.84,53.9,4.06,21,6,clear,2338,24.24,low
683,1016,138.61,46.1,7.33,16,3,clear,2694,29.19,medium
684,681,325.84,53.8,2.09,19,5,clear,2813,18.98,low
685,640,122.14,44.1,5.24,14,2,clear,1351,30.63,medium
686,645,405.66,29.1,1.59,17,1,rain,968,57.47,high
687,1304,194.05,42.5,6.72,7,4,clear,2708,40.88,medium
688,920,159.72,51.4,5.76,0,2,clear,2570,25.1,medium
689,1003,258.51,38.1,3.88,1,0,fog,2897,41.65,medium
690,1822,855.4,30.2,2.13,7,3,clear,2582,67.28,high
691,368,110.84,38.8,3.32,13,5,fog,1743,33.81,medium
692,328,81.8,44.8,4.01,20,6,clear,878,39.41,medium
693,1206,225.0,40.9,5.36,17,6,clear,2283,50.95,high
694,599,868.12,46.4,0.69,17,3,clear,1953,29.86,medium
695,1332,2049.23,37.3,0.65,14,3,clear,2824,39.38,medium
696,1205,338.48,33.5,3.56,22,1,rain,2706,45.43,medium
697,775,101.97,31.1,7.6,20,0,clear,1082,70.81,high
698,656,214.38,30.6,3.06,12,0,fog,1479,46.63,medium
699,186,24.35,56.5,7.64,22,5,clear,1908,3.86,low
700,592,75.22,60.2,7.87,0,6,clear,2500,16.96,low
701,522,123.11,49.3,4.24,4,3,clear,1843,23.22,low
702,530,180.89,41.0,2.93,1,0,rain,1253,37.68,medium
703,853,194.31,44.4,4.39,15,0,clear,2114,33.44,medium
704,1094,533.66,35.7,2.05,12,0,rain,2238,54.6,high
705,513,66.45,45.1,7.72,15,1,clear,1350,34.77,medium
706,449,76.1,47.6,5.9,15,6,clear,1799,21.01,low
707,628,433.1,42.9,1.45,4,5,clear,1777,34.29,medium
708,831,134.25,43.0,6.19,15,2,clear,2364,35.69,medium
709,919,141.82,49.2,6.48,13,4,clear,2610,27.79,medium
710,990,201.63,37.9,4.91,13,0,rain,2353,43.04,medium
711,1704,1310.77,32.8,1.3,3,1,clear,2676,60.16,high
712,439,163.81,48.9,2.68,16,6,clear,1817,17.64,low
713,484,452.34,44.2,1.07,8,5,clear,1889,25.47,medium
714,420,60.96,33.0,6.89,22,0,fog,1036,47.16,medium
715,658,357.61,37.2,1.84,23,2,fog,2559,29.34,medium
716,1000,343.64,48.7,2.91,15,4,clear,2872,27.86,medium
717,592,438.52,48.0,1.35,21,1,clear,1725,32.5,medium
718,215,43.79,54.6,4.91,3,5,clear,1195,12.88,low
719,318,42.4,40.9,7.5,19,6,clear,1013,29.41,medium
720,834,1174.65,32.6,0.71,7,4,clear,1361,56.77,high
721,1125,740.13,32.4,1.52,10,6,clear,1838,53.33,high
722,637,164.18,40.4,3.88,12,4,clear,1645,31.56,medium
723,1855,416.85,26.9,4.45,7,2,clear,2341,70.04,high
724,532,125.47,49.4,4.24,1,6,clear,2672,18.35,low
725,821,128.89,48.3,6.37,23,4,clear,2693,28.75,medium
726,645,311.59,33.0,2.07,21,0,fog,1643,43.98,medium
727,613,251.23,43.8,2.44,21,1,clear,1865,24.36,low
728,922,146.35,38.6,6.3,23,1,fog,2947,27.09,medium
729,485,149.23,53.8,3.25,4,1,clear,2758,12.12,low
730,20,6.33,50.0,3.16,17,5,storm,2801,6.8,low
731,1108,323.03,24.9,3.43,18,3,rain,1634,62.29,high
732,1376,272.48,30.1,5.05,18,1,clear,1938,64.35,high
733,401,292.7,53.2,1.37,22,6,clear,2439,19.01,low
734,908,133.14,44.1,6.82,21,2,clear,2289,34.56,medium
735,696,150.65,46.4,4.62,1,0,rain,2172,33.39,medium
736,515,74.96,46.1,6.87,4,5,clear,1422,31.65,medium
737,413,263.06,42.0,1.57,7,4,clear,936,41.12,medium
738,554,100.0,40.2,5.54,19,1,fog,1563,30.46,medium
739,604,185.28,40.1,3.26,7,5,clear,1147,37.93,medium
740,1055,140.67,48.8,7.5,19,5,clear,2624,34.51,medium
741,1411,723.59,34.2,1.95,0,3,clear,2215,59.76,high
742,170,21.68,50.9,7.84,11,1,clear,976,13.31,low
743,527,95.99,47.7,5.49,23,0,clear,1597,26.42,medium
744,1207,172.18,26.4,7.01,5,2,rain,1903,62.86,high
745,330,43.48,47.1,7.59,15,1,clear,1153,27.24,medium
746,1328,254.41,40.3,5.22,23,3,clear,2988,41.21,medium
747,1668,855.38,28.5,1.95,0,3,fog,2536,65.65,high
748,656,86.2,37.1,7.61,12,6,rain,1854,37.46,medium
749,446,384.48,43.7,1.16,2,5,rain,1397,34.78,medium
750,1599,232.75,30.7,6.87,9,3,clear,2205,71.05,high
751,1500,209.5,15.8,7.16,17,3,storm,2031,65.86,high
752,642,185.01,36.3,3.47,8,3,clear,1302,46.94,medium
753,362,385.11,32.9,0.94,5,1,fog,915,34.74,medium
754,1231,293.1,40.9,4.2,4,1,clear,2943,38.58,medium
755,595,127.96,51.6,4.65,20,3,clear,2739,15.13,low
756,613,123.59,48.8,4.96,13,5,clear,2157,25.83,medium
757,978,1304.0,39.4,0.75,1,1,storm,2960,33.34,medium
758,1119,142.37,35.1,7.86,21,0,rain,2241,47.33,medium
759,998,405.69,25.2,2.46,17,4,clear,1242,76.52,severe
760,541,92.48,39.6,5.85,10,5,rain,1288,40.59,medium
761,296,38.05,46.4,7.78,17,4,clear,882,23.28,low
762,525,191.61,50.5,2.74,10,6,clear,2572,18.01,low
763,1059,260.84,21.5,4.06,9,0,storm,1766,61.62,high
764,521,81.79,37.1,6.37,22,2,rain,1143,37.03,medium
765,883,146.43,43.6,6.03,12,6,rain,2922,29.21,medium
766,1224,181.07,28.9,6.76,6,4,fog,2459,54.03,high
767,711,95.56,46.0,7.44,23,5,clear,2406,27.68,medium
768,527,80.58,50.2,6.54,1,2,clear,2149,22.62,low
769,1471,510.76,10.9,2.88,17,1,clear,1280,100.0,severe
770,1195,2343.14,37.8,0.51,8,5,clear,2262,54.78,high
771,685,145.74,39.1,4.7,3,3,rain,2484,22.34,low
772,583,82.0,46.3,7.11,22,6,clear,1879,25.42,medium
773,364,51.63,33.7,7.05,23,2,fog,1902,26.88,medium
774,1010,523.32,43.5,1.93,16,2,rain,2724,30.64,medium
775,157,113.77,56.3,1.38,16,5,clear,1502,12.25,low
776,105,50.24,64.6,2.09,16,4,clear,2675,3.46,low
777,231,200.87,47.0,1.15,3,3,clear,822,26.74,medium
778,453,226.5,42.2,2.0,0,5,clear,1672,26.97,medium
779,510,65.38,49.4,7.8,21,2,clear,2139,21.26,low
780,1042,290.25,33.1,3.59,11,1,rain,2278,54.32,high
781,446,69.04,36.2,6.46,23,0,fog,1070,41.02,medium
782,735,101.8,40.3,7.22,10,6,clear,1403,42.66,medium
783,1388,1402.02,33.9,0.99,7,3,clear,2757,51.69,high
784,988,354.12,27.5,2.79,18,1,clear,1270,74.21,high
785,1484,293.28,35.7,5.06,10,3,clear,2284,56.17,high
786,1436,251.49,29.5,5.71,10,2,clear,2364,55.21,high
787,604,99.67,30.6,6.06,14,1,rain,1225,54.67,high
788,326,53.53,46.1,6.09,9,1,clear,1175,34.43,medium
789,569,150.13,36.3,3.79,7,4,clear,904,52.7,high
790,528,83.94,42.3,6.29,14,6,clear,1583,29.57,medium
791,698,1203.45,35.9,0.58,0,1,rain,1905,36.6,medium
792,1543,2911.32,32.6,0.53,4,3,rain,2796,53.12,high
793,1517,426.12,33.0,3.56,20,0,clear,2818,53.33,high
794,340,42.55,35.2,7.99,6,6,storm,1985,22.34,low
795,232,52.73,38.9,4.4,8,5,fog,813,23.15,low
796,488,131.18,44.4,3.72,3,5,clear,1515,29.25,medium
797,195,27.62,58.4,7.06,0,6,clear,2739,7.2,low
798,602,172.49,39.1,3.49,1,6,rain,2675,26.02,medium
799,1596,492.59,37.5,3.24,10,0,clear,2633,55.78,high
800,578,201.39,38.5,2.87,8,1,rain,1516,36.81,medium
801,2763,419.91,4.1,6.58,9,1,storm,2577,98.71,severe
802,1518,519.86,40.8,2.92,20,1,clear,2900,47.48,medium
803,635,362.86,43.5,1.75,10,3,clear,1649,30.01,medium
804,886,118.29,46.0,7.49,3,4,clear,2446,26.71,medium
805,1146,156.56,26.7,7.32,7,2,clear,1367,72.08,high
806,509,105.17,53.7,4.84,22,6,clear,2529,11.11,low
807,1787,925.91,27.8,1.93,7,2,clear,2053,73.95,high
808,2691,389.44,19.3,6.91,8,1,clear,2690,95.41,severe
809,899,656.2,46.8,1.37,13,1,clear,2649,35.99,medium
810,526,212.96,34.8,2.47,18,3,clear,802,59.88,high
811,901,146.27,33.4,6.16,10,3,clear,1514,55.25,high
812,976,137.85,38.3,7.08,11,2,clear,1651,46.34,medium
813,747,98.16,43.9,7.61,15,1,clear,2935,24.79,low
814,1159,415.41,41.0,2.79,20,1,clear,1781,54.28,high
815,371,47.56,51.5,7.8,23,5,clear,1562,20.07,low
816,1429,446.56,20.4,3.2,19,2,clear,1395,91.67,severe
817,838,119.2,32.6,7.03,0,5,storm,2350,39.82,medium
818,387,194.47,53.0,1.99,12,5,clear,2094,7.66,low
819,2007,1023.98,30.9,1.96,19,5,clear,2674,68.25,high
820,598,355.95,47.4,1.68,22,4,clear,2343,31.36,medium
821,971,1229.11,43.2,0.79,2,1,clear,2144,38.43,medium
822,288,64.0,46.9,4.5,6,2,clear,1070,22.91,low
823,740,101.79,48.9,7.27,1,6,clear,2856,25.06,medium
824,407,80.91,48.8,5.03,3,0,clear,1452,25.11,medium
825,912,186.5,33.3,4.89,3,2,rain,2179,51.19,high
826,505,306.06,53.2,1.65,11,5,clear,2315,17.14,low
827,797,1226.15,45.6,0.65,17,5,clear,2175,37.05,medium
828,480,120.6,49.5,3.98,2,2,clear,1429,20.28,low
829,735,194.96,39.3,3.77,15,6,clear,1995,33.69,medium
830,1161,620.86,38.2,1.87,7,1,clear,2921,38.75,medium
831,389,55.1,49.3,7.06,0,3,clear,1535,23.19,low
832,820,1093.33,52.6,0.75,19,6,clear,2203,29.73,medium
833,993,342.41,46.4,2.9,0,0,clear,2654,36.95,medium
834,455,226.37,28.2,2.01,6,0,storm,1003,46.9,medium
835,625,172.65,35.7,3.62,8,1,clear,1052,56.81,high
836,1104,1115.15,48.1,0.99,14,4,clear,2574,40.13,medium
837,414,54.55,56.8,7.59,0,5,clear,1809,15.8,low
838,696,94.31,48.7,7.38,6,6,clear,2057,39.51,medium
839,414,96.5,42.8,4.29,1,0,rain,1573,25.07,medium
840,546,82.11,44.1,6.65,18,0,clear,917,45.93,medium
841,1674,320.69,26.5,5.22,19,1,clear,2033,74.72,high
842,798,310.51,39.1,2.57,23,2,clear,1659,41.07,medium
843,321,154.33,34.7,2.08,12,3,rain,881,38.19,medium
844,640,289.59,39.2,2.21,11,4,rain,1507,40.28,medium
845,288,46.6,54.4,6.18,7,2,clear,2517,12.94,low
846,318,41.84,49.5,7.6,4,2,clear,1349,17.72,low
847,1067,281.53,36.6,3.79,8,2,clear,1686,55.54,high
